center,left,right,steering,throttle,brake,speed
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_208.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_208.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_208.jpg,0,0.1985099,0,7.240179
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_308.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_308.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_308.jpg,0,0.2036576,0,7.501443
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_424.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_424.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_424.jpg,0,0,0,7.485454
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_541.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_541.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_541.jpg,0.1994963,0,0,7.371652
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_658.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_658.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_658.jpg,0,0,0,7.280507
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_758.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_758.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_758.jpg,-0.05068159,0,0,7.206453
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_874.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_874.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_874.jpg,-0.2992222,0,0,7.08771
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_32_991.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_32_991.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_32_991.jpg,0,0.05029535,0,7.008759
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_108.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_108.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_108.jpg,0,0.400044,0,7.29545
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_208.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_208.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_208.jpg,0,0.3385684,0,7.755784
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_308.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_308.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_308.jpg,0,0.1398418,0,7.88929
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_424.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_424.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_424.jpg,0,0.338886,0,8.176544
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_541.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_541.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_541.jpg,0,0,0,8.256028
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_658.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_658.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_658.jpg,0,0,0,8.156679
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_774.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_774.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_774.jpg,0,0,0,8.058537
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_891.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_891.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_891.jpg,-0.1000199,0,0,7.959486
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_33_991.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_33_991.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_33_991.jpg,-0.40023,0,0,7.838229
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_107.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_107.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_107.jpg,-0.05022311,0,0,7.743948
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_224.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_224.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_224.jpg,-0.1498139,0,0,7.660785
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_340.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_340.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_340.jpg,-0.05142045,0,0,7.549495
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_457.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_457.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_457.jpg,0,0,0,7.454172
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_557.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_557.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_557.jpg,0,0,0,7.379266
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_657.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_657.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_657.jpg,0,0.30021,0,7.509222
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_757.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_757.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_757.jpg,0,0,0,7.598151
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_873.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_873.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_873.jpg,0.1508703,0,0,7.495886
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_34_973.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_34_973.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_34_973.jpg,0,0,0,7.41954
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_090.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_090.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_090.jpg,-0.1491988,0,0,7.324616
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_190.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_190.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_190.jpg,-0.3477387,0,0,7.213156
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_290.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_290.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_290.jpg,-0.04671621,0,0,7.14178
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_390.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_390.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_390.jpg,-0.2016957,0,0,7.063064
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_490.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_490.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_490.jpg,-0.201195,0,0,6.976048
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_606.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_606.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_606.jpg,0,0,0,6.887319
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_707.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_707.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_707.jpg,0,0.3007321,0,7.035059
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_823.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_823.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_823.jpg,0,0.2427607,0,7.380352
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_35_923.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_35_923.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_35_923.jpg,0.3010139,0,0,7.350319
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_039.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_039.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_039.jpg,0.1991558,0,0,7.231209
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_140.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_140.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_140.jpg,0,0,0,7.152074
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_256.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_256.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_256.jpg,-0.2261124,0,0,7.050925
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_356.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_356.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_356.jpg,-0.4275026,0.04980898,0,6.942483
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_456.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_456.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_456.jpg,-0.1274965,0.3498151,0,7.137676
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_573.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_573.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_573.jpg,0,0.000534296,0,7.268362
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_673.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_673.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_673.jpg,0,0,0,7.195325
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_789.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_789.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_789.jpg,0.2277481,0,0,7.096066
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_36_905.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_36_905.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_36_905.jpg,0,0,0,7.008811
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_006.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_006.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_006.jpg,0,0,0,6.938248
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_122.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_122.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_122.jpg,-0.178299,0,0,6.86125
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_222.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_222.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_222.jpg,-0.4786742,0,0,6.742571
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_339.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_339.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_339.jpg,-0.1795643,0,0,6.661499
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_455.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_455.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_455.jpg,0,0.1004133,0,6.605242
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_555.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_555.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_555.jpg,0,0.2009947,0,6.802923
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_655.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_655.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_655.jpg,0,0,0,6.804563
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_755.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_755.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_755.jpg,0,0.3000569,0,6.937663
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_855.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_855.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_855.jpg,0,0,0,7.019229
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_37_972.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_37_972.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_37_972.jpg,0,0,0,6.934828
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_088.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_088.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_088.jpg,0.1989756,0,0,6.842772
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_204.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_204.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_204.jpg,0.3986965,0,0,6.733487
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_304.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_304.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_304.jpg,0.0982976,0,0,6.669993
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_404.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_404.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_404.jpg,-0.1492445,0,0,6.588635
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_521.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_521.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_521.jpg,-0.2481809,0,0,6.469322
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_621.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_621.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_621.jpg,-0.04980254,0,0,6.403877
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_738.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_738.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_738.jpg,-0.3992608,0,0,6.303432
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_854.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_854.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_854.jpg,-0.04990768,0,0,6.227098
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_38_955.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_38_955.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_38_955.jpg,-0.3509488,0,0,6.150974
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_071.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_071.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_071.jpg,-0.499016,0,0,6.027622
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_187.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_187.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_187.jpg,-0.1487482,0,0,5.964809
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_304.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_304.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_304.jpg,0,0.05033112,0,5.907712
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_421.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_421.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_421.jpg,0,0,0,6.034335
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_537.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_537.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_537.jpg,0,0,0,5.961693
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_637.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_637.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_637.jpg,0,0,0,5.901851
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_754.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_754.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_754.jpg,-0.3495033,0,0,5.806069
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_854.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_854.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_854.jpg,-0.4510052,0,0,5.715102
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_39_970.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_39_970.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_39_970.jpg,-0.1011329,0,0,5.652286
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_087.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_087.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_087.jpg,0,0.05077243,0,5.588222
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_203.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_203.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_203.jpg,0,0.3495419,0,5.813315
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_303.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_303.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_303.jpg,0,0.1477683,0,6.052582
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_420.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_420.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_420.jpg,0.05029178,0,0,5.987343
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_520.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_520.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_520.jpg,0.2495248,0,0,5.911987
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_620.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_620.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_620.jpg,0,0,0,5.852208
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_737.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_737.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_737.jpg,-0.230052,0,0,5.76847
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_853.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_853.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_853.jpg,-0.5794108,0,0,5.642737
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_40_970.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_40_970.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_40_970.jpg,-0.2289026,0,0,5.581957
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_070.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_070.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_070.jpg,-0.12851,0,0,5.522524
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_186.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_186.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_186.jpg,-0.3766909,0,0,5.429502
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_303.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_303.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_303.jpg,-0.07706881,0,0,5.377631
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_404.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_404.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_404.jpg,0,0.1479599,0,5.385538
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_519.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_519.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_519.jpg,0,0.05781341,0,5.635843
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_620.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_620.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_620.jpg,0.1817908,0,0,5.576931
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_736.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_736.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_736.jpg,0,0,0,5.509191
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_836.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_836.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_836.jpg,0,0,0,5.453832
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_41_953.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_41_953.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_41_953.jpg,-0.3490527,0,0,5.365047
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_069.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_069.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_069.jpg,0,0,0,5.298984
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_186.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_186.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_186.jpg,0,0,0,5.234175
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_286.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_286.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_286.jpg,-0.3006542,0,0,5.165278
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_402.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_402.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_402.jpg,-0.00065732,0,0,5.112586
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_519.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_519.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_519.jpg,0,0.1499434,0,5.092238
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_619.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_619.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_619.jpg,0,0.05082393,0,5.264574
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_736.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_736.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_736.jpg,0.249562,0,0,5.187861
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_852.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_852.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_852.jpg,0,0,0,5.123661
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_42_969.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_42_969.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_42_969.jpg,-0.1500843,0,0,5.057546
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_43_085.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_43_085.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_43_085.jpg,-0.3974941,0,0,4.963753
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_34_43_202.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_34_43_202.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_34_43_202.jpg,-0.09750009,0,0,4.917645
